20_0000000005.png, [318, 941, 363, 996], 0.43411484360694885
22_0000000005.png, [219, 421, 238, 441], 0.4293212890625
19_0000000007.png, [686, 151, 720, 304], 0.5175235867500305
22_0000000007.png, [383, 141, 422, 164], 0.4854085445404053
25_0000000008.png, [429, 967, 517, 1063], 0.44549325108528137
27_0000000008.png, [402, 1072, 517, 1186], 0.4230996072292328
23_0000000009.png, [338, 976, 384, 1028], 0.5390428304672241
26_0000000009.png, [317, 941, 363, 994], 0.4189564883708954
27_0000000010.png, [218, 422, 238, 441], 0.4092522859573364
22_0000000014.png, [324, 447, 361, 465], 0.4302506148815155
23_0000000015.png, [434, 972, 523, 1072], 0.43995633721351624
21_0000000016.png, [410, 1077, 526, 1197], 0.48688921332359314
24_0000000016.png, [555, 1065, 685, 1214], 0.4105943441390991
15_0000000017.png, [424, 515, 537, 616], 0.6256331205368042
14_0000000017.png, [319, 451, 359, 468], 0.6644576787948608
16_0000000017.png, [336, 473, 378, 494], 0.6194561719894409
19_0000000017.png, [362, 163, 409, 186], 0.5879892706871033
24_0000000017.png, [335, 974, 381, 1030], 0.45042356848716736
21_0000000018.png, [218, 422, 238, 441], 0.45862093567848206
8_0000000018.png, [437, 975, 524, 1073], 0.8422134518623352
22_0000000018.png, [422, 518, 533, 618], 0.4182150065898895
20_0000000019.png, [338, 976, 384, 1032], 0.5972057580947876
21_0000000019.png, [563, 1069, 695, 1219], 0.494706928730011
18_0000000020.png, [336, 479, 377, 499], 0.6320745944976807
23_0000000021.png, [414, 525, 524, 620], 0.4558745324611664
21_0000000022.png, [443, 481, 505, 513], 0.4071013331413269
19_0000000023.png, [567, 1072, 704, 1230], 0.4769326448440552
15_0000000024.png, [331, 534, 373, 553], 0.7285191416740417
20_0000000024.png, [408, 528, 515, 623], 0.5316041111946106
22_0000000025.png, [338, 976, 384, 1033], 0.4198070764541626
15_0000000026.png, [329, 486, 370, 505], 0.6295189261436462
17_0000000026.png, [444, 979, 537, 1082], 0.6179225444793701
10_0000000026.png, [671, 908, 720, 1042], 0.8055002689361572
24_0000000026.png, [218, 422, 237, 441], 0.40424448251724243
16_0000000027.png, [419, 1091, 546, 1218], 0.5884232521057129
18_0000000027.png, [587, 1080, 717, 1244], 0.5625632405281067
25_0000000027.png, [329, 489, 367, 505], 0.40271949768066406
13_0000000028.png, [364, 1017, 439, 1093], 0.684660017490387
18_0000000028.png, [402, 534, 504, 630], 0.5916121602058411
22_0000000028.png, [310, 465, 348, 484], 0.43007692694664
15_0000000029.png, [322, 539, 364, 557], 0.6893782019615173
10_0000000030.png, [449, 979, 539, 1083], 0.7661504149436951
17_0000000030.png, [423, 495, 480, 527], 0.6583288311958313
15_0000000030.png, [330, 797, 374, 853], 0.6755112409591675
23_0000000030.png, [422, 1094, 549, 1225], 0.4702480137348175
23_0000000031.png, [302, 778, 347, 836], 0.44311490654945374
24_0000000031.png, [217, 422, 238, 441], 0.43296098709106445
10_0000000031.png, [346, 191, 391, 215], 0.8021870255470276
20_0000000031.png, [309, 472, 343, 487], 0.532246470451355
15_0000000032.png, [425, 1096, 551, 1228], 0.6504137516021729
24_0000000032.png, [365, 1019, 445, 1095], 0.42740726470947266
18_0000000033.png, [453, 984, 550, 1093], 0.5403538942337036
21_0000000033.png, [393, 541, 489, 628], 0.4611387550830841
11_0000000033.png, [345, 197, 389, 219], 0.7294847965240479
22_0000000033.png, [304, 779, 347, 833], 0.4332481920719147
18_0000000036.png, [426, 1102, 556, 1234], 0.569101095199585
10_0000000037.png, [478, 842, 559, 936], 0.7049041390419006
12_0000000037.png, [388, 547, 482, 628], 0.6918061375617981
16_0000000041.png, [619, 1105, 720, 1277], 0.5413098931312561
15_0000000041.png, [304, 779, 348, 831], 0.5456712245941162
14_0000000042.png, [340, 977, 384, 1035], 0.6737968921661377
17_0000000044.png, [677, 0, 720, 69], 0.5358905792236328
19_0000000046.png, [389, 526, 435, 551], 0.4622177183628082
22_0000000049.png, [296, 496, 332, 515], 0.40030068159103394
17_0000000049.png, [366, 565, 453, 638], 0.5661367774009705
19_0000000049.png, [470, 997, 574, 1113], 0.5217291712760925
13_0000000050.png, [341, 979, 385, 1041], 0.6690943241119385
14_0000000050.png, [687, 391, 720, 533], 0.6669347882270813
19_0000000050.png, [380, 531, 432, 558], 0.5355811715126038
20_0000000051.png, [447, 1130, 587, 1270], 0.49270951747894287
23_0000000052.png, [318, 875, 358, 927], 0.4475880563259125
16_0000000052.png, [361, 567, 448, 640], 0.6316199898719788
15_0000000053.png, [296, 562, 334, 580], 0.6325677633285522
25_0000000053.png, [299, 511, 332, 529], 0.4134107828140259
22_0000000054.png, [316, 874, 359, 927], 0.42281943559646606
20_0000000056.png, [319, 239, 361, 259], 0.5430424213409424
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
12_0000000000.png, [386, 124, 435, 148], 0.745339035987854
13_0000000000.png, [520, 1036, 639, 1182], 0.7221735119819641
14_0000000000.png, [327, 876, 378, 938], 0.7165917158126831
15_0000000000.png, [365, 504, 417, 525], 0.6887203454971313
16_0000000000.png, [400, 1062, 506, 1176], 0.6197342276573181
12_0000000001.png, [338, 425, 377, 445], 0.730721116065979
15_0000000001.png, [524, 1038, 647, 1186], 0.6397853493690491
18_0000000001.png, [516, 435, 581, 475], 0.5836325883865356
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
12_0000000000.png, [386, 124, 435, 148], 0.745339035987854
13_0000000000.png, [520, 1036, 639, 1182], 0.7221735119819641
14_0000000000.png, [327, 876, 378, 938], 0.7165917158126831
15_0000000000.png, [365, 504, 417, 525], 0.6887203454971313
16_0000000000.png, [400, 1062, 506, 1176], 0.6197342276573181
12_0000000001.png, [338, 425, 377, 445], 0.730721116065979
15_0000000001.png, [524, 1038, 647, 1186], 0.6397853493690491
18_0000000001.png, [516, 435, 581, 475], 0.5836325883865356
17_0000000001.png, [697, 1169, 720, 1280], 0.6254879236221313
19_0000000003.png, [458, 491, 585, 605], 0.5234633088111877
21_0000000003.png, [705, 1186, 720, 1280], 0.500984251499176
11_0000000004.png, [400, 1069, 511, 1182], 0.7379792332649231
19_0000000007.png, [686, 151, 720, 304], 0.5175914764404297
14_0000000008.png, [375, 141, 421, 166], 0.6318400502204895
12_0000000009.png, [402, 1069, 518, 1189], 0.6656424403190613
21_0000000009.png, [429, 968, 518, 1064], 0.571489691734314
23_0000000009.png, [338, 976, 384, 1028], 0.5391345620155334
24_0000000013.png, [218, 421, 238, 441], 0.5048842430114746
19_0000000016.png, [434, 973, 525, 1074], 0.530633807182312
9_0000000017.png, [557, 1065, 688, 1218], 0.7685958743095398
12_0000000017.png, [410, 1081, 527, 1198], 0.7085080742835999
15_0000000017.png, [424, 515, 537, 616], 0.6256967782974243
14_0000000017.png, [319, 451, 359, 468], 0.6644595861434937
16_0000000017.png, [336, 473, 378, 494], 0.619531512260437
19_0000000017.png, [362, 163, 409, 186], 0.5880088806152344
8_0000000018.png, [437, 975, 524, 1073], 0.8421419858932495
18_0000000019.png, [421, 518, 529, 618], 0.6629848480224609
20_0000000019.png, [338, 976, 384, 1032], 0.5970435738563538
18_0000000020.png, [336, 479, 377, 499], 0.6321883797645569
14_0000000022.png, [415, 527, 522, 623], 0.6664486527442932
15_0000000024.png, [331, 534, 373, 553], 0.7285807728767395
20_0000000024.png, [408, 528, 515, 623], 0.5314168334007263
15_0000000026.png, [329, 486, 370, 505], 0.6296178698539734
17_0000000026.png, [444, 979, 537, 1082], 0.6176319122314453
10_0000000026.png, [671, 908, 720, 1042], 0.8055541515350342
19_0000000027.png, [338, 976, 383, 1033], 0.548449695110321
16_0000000027.png, [419, 1091, 546, 1218], 0.5879326462745667
18_0000000027.png, [587, 1080, 717, 1244], 0.5621828436851501
12_0000000028.png, [324, 488, 363, 504], 0.6901674270629883
13_0000000028.png, [364, 1017, 439, 1093], 0.6847066879272461
18_0000000028.png, [402, 534, 504, 630], 0.5917897820472717
20_0000000029.png, [310, 468, 347, 485], 0.5037041306495667
15_0000000029.png, [322, 539, 364, 557], 0.6895690560340881
10_0000000030.png, [449, 979, 539, 1083], 0.7660754323005676
17_0000000030.png, [423, 495, 480, 527], 0.6583604216575623
15_0000000030.png, [330, 797, 374, 853], 0.6753432154655457
7_0000000031.png, [423, 1096, 550, 1225], 0.8425440788269043
10_0000000031.png, [346, 191, 391, 215], 0.8022059202194214
20_0000000031.png, [309, 472, 343, 487], 0.5323434472084045
15_0000000032.png, [425, 1096, 551, 1228], 0.6498274207115173
16_0000000033.png, [367, 1020, 446, 1096], 0.5850892663002014
18_0000000033.png, [453, 984, 550, 1093], 0.54039067029953
11_0000000033.png, [345, 197, 389, 219], 0.7296935319900513
18_0000000034.png, [392, 544, 489, 629], 0.6443035006523132
22_0000000036.png, [303, 778, 347, 833], 0.5071582198143005
18_0000000036.png, [426, 1102, 556, 1234], 0.5689958333969116
10_0000000037.png, [478, 842, 559, 936], 0.7050195932388306
12_0000000037.png, [388, 547, 482, 628], 0.6917147636413574
16_0000000041.png, [619, 1105, 720, 1277], 0.5411221385002136
15_0000000041.png, [304, 779, 348, 831], 0.5454697608947754
14_0000000042.png, [340, 977, 384, 1035], 0.6737852096557617
17_0000000044.png, [677, 0, 720, 69], 0.535862147808075
17_0000000049.png, [366, 565, 453, 638], 0.5658140778541565
19_0000000049.png, [470, 997, 574, 1113], 0.5218092203140259
13_0000000050.png, [341, 979, 385, 1041], 0.6690463423728943
14_0000000050.png, [687, 391, 720, 533], 0.6670088768005371
19_0000000050.png, [380, 531, 432, 558], 0.5356530547142029
10_0000000052.png, [450, 1130, 587, 1274], 0.761104166507721
16_0000000052.png, [361, 567, 448, 640], 0.6315855383872986
15_0000000053.png, [296, 562, 334, 580], 0.6326051950454712
20_0000000056.png, [319, 239, 361, 259], 0.5431948304176331
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
12_0000000000.png, [386, 124, 435, 148], 0.745339035987854
13_0000000000.png, [520, 1036, 639, 1182], 0.7221735119819641
14_0000000000.png, [327, 876, 378, 938], 0.7165917158126831
15_0000000000.png, [365, 504, 417, 525], 0.6887203454971313
16_0000000000.png, [400, 1062, 506, 1176], 0.6197342276573181
12_0000000001.png, [338, 425, 377, 445], 0.730721116065979
15_0000000001.png, [524, 1038, 647, 1186], 0.6397853493690491
18_0000000001.png, [516, 435, 581, 475], 0.5836325883865356
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
12_0000000000.png, [386, 124, 435, 148], 0.745339035987854
13_0000000000.png, [520, 1036, 639, 1182], 0.7221735119819641
14_0000000000.png, [327, 876, 378, 938], 0.7165917158126831
15_0000000000.png, [365, 504, 417, 525], 0.6887203454971313
16_0000000000.png, [400, 1062, 506, 1176], 0.6197342276573181
12_0000000001.png, [338, 425, 377, 445], 0.730721116065979
15_0000000001.png, [524, 1038, 647, 1186], 0.6397853493690491
18_0000000001.png, [516, 435, 581, 475], 0.5836325883865356
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
12_0000000000.png, [386, 124, 435, 148], 0.745339035987854
13_0000000000.png, [520, 1036, 639, 1182], 0.7221735119819641
14_0000000000.png, [327, 876, 378, 938], 0.7165917158126831
15_0000000000.png, [365, 504, 417, 525], 0.6887203454971313
16_0000000000.png, [400, 1062, 506, 1176], 0.6197342276573181
12_0000000001.png, [338, 425, 377, 445], 0.730721116065979
15_0000000001.png, [524, 1038, 647, 1186], 0.6397853493690491
18_0000000001.png, [516, 435, 581, 475], 0.5836325883865356
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
12_0000000000.png, [386, 124, 435, 148], 0.745339035987854
13_0000000000.png, [520, 1036, 639, 1182], 0.7221735119819641
14_0000000000.png, [327, 876, 378, 938], 0.7165917158126831
15_0000000000.png, [365, 504, 417, 525], 0.6887203454971313
16_0000000000.png, [400, 1062, 506, 1176], 0.6197342276573181
12_0000000001.png, [338, 425, 377, 445], 0.730721116065979
15_0000000001.png, [524, 1038, 647, 1186], 0.6397853493690491
18_0000000001.png, [516, 435, 581, 475], 0.5836325883865356
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
12_0000000000.png, [386, 124, 435, 148], 0.745339035987854
13_0000000000.png, [520, 1036, 639, 1182], 0.7221735119819641
14_0000000000.png, [327, 876, 378, 938], 0.7165917158126831
15_0000000000.png, [365, 504, 417, 525], 0.6887203454971313
16_0000000000.png, [400, 1062, 506, 1176], 0.6197342276573181
12_0000000001.png, [338, 425, 377, 445], 0.730721116065979
15_0000000001.png, [524, 1038, 647, 1186], 0.6397853493690491
18_0000000001.png, [516, 435, 581, 475], 0.5836325883865356
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
12_0000000000.png, [386, 124, 435, 148], 0.745339035987854
13_0000000000.png, [520, 1036, 639, 1182], 0.7221735119819641
14_0000000000.png, [327, 876, 378, 938], 0.7165917158126831
15_0000000000.png, [365, 504, 417, 525], 0.6887203454971313
16_0000000000.png, [400, 1062, 506, 1176], 0.6197342276573181
12_0000000001.png, [338, 425, 377, 445], 0.730721116065979
15_0000000001.png, [524, 1038, 647, 1186], 0.6397853493690491
18_0000000001.png, [516, 435, 581, 475], 0.5836325883865356
0_0000000000.png, [453, 250, 521, 355], 0.9819859266281128
1_0000000000.png, [444, 87, 519, 195], 0.9810153245925903
2_0000000000.png, [570, 274, 679, 408], 0.9805246591567993
3_0000000000.png, [429, 826, 495, 903], 0.9746798872947693
4_0000000000.png, [567, 871, 682, 1004], 0.9597734808921814
5_0000000000.png, [510, 1152, 602, 1274], 0.9536017179489136
6_0000000000.png, [375, 913, 431, 978], 0.923492968082428
7_0000000000.png, [424, 963, 506, 1054], 0.8488657474517822
8_0000000000.png, [358, 1008, 428, 1078], 0.7970794439315796
9_0000000000.png, [466, 486, 597, 605], 0.793056845664978
10_0000000000.png, [361, 452, 408, 474], 0.7755944728851318
11_0000000000.png, [356, 802, 423, 877], 0.7504363059997559
12_0000000000.png, [386, 124, 435, 148], 0.745339035987854
13_0000000000.png, [520, 1036, 639, 1182], 0.7221735119819641
14_0000000000.png, [327, 876, 378, 938], 0.7165917158126831
15_0000000000.png, [365, 504, 417, 525], 0.6887203454971313
16_0000000000.png, [400, 1062, 506, 1176], 0.6197342276573181
12_0000000001.png, [338, 425, 377, 445], 0.730721116065979
15_0000000001.png, [524, 1038, 647, 1186], 0.6397853493690491
18_0000000001.png, [516, 435, 581, 475], 0.5836325883865356
